what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1437600069295
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1437600069295
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1437600069296
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1437600069296
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1437600069296
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1437600069296
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1437600069296
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1437600069296
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1437600069296
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1437600069296
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1437600069296
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1437600069297
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1437600069297
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1437600069297
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1437600069297
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1437600069297
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1437600069297
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1437600069297
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1437600069297
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1437600069297
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1437600069297
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1437600069297
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1437600069298
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1437600069298
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1437600069298
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1437600069298
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1437600069298
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1437600069298
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1437600069298
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1437600069298
os,sysinfo,,,"macosx",1437600069301
arch,sysinfo,,,"x86_64",1437600069301
ws,sysinfo,,,"cocoa",1437600069301
locale,sysinfo,,,"en_US",1437600069301
processors,sysinfo,,,"8",1437600069301
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1437600069301
java.runtime.version,sysinfo,,,"1.6.0_65-b14-466.1-11M4716",1437600069301
java.specification.name,sysinfo,,,"Java Platform API Specification",1437600069301
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1437600069301
java.specification.version,sysinfo,,,"1.6",1437600069301
java.vendor,sysinfo,,,"Apple Inc.",1437600069301
java.version,sysinfo,,,"1.6.0_65",1437600069301
java.vm.info,sysinfo,,,"mixed mode",1437600069301
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1437600069301
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1437600069301
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1437600069301
java.vm.specification.version,sysinfo,,,"1.0",1437600069301
java.vm.vendor,sysinfo,,,"Apple Inc.",1437600069301
java.vm.version,sysinfo,,,"20.65-b04-466.1",1437600069301
opened,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.JavadocView",1437600074508
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.JavadocView",1437600074523
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1437600075514
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1437600075985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437600083308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437600088986
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1437600089551
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1437600089692
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1437600089787
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437600089852
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437600089944
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1437600089961
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1437600091137
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1437600091202
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1437600091208
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1437600091248
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1437600096264
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437600096662
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1437600098433
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1437600098490
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1437600098551
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1437600098571
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1437600104068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437600104243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437600107144
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1437600107211
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1437600110113
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437600111225
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1437600134020
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437600134071
closed,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1437600134082
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1437600136439
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437600136490
closed,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1437600136496
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1437600139601
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437600141183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437600144627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437600156420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437600159164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437600163749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437600222787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601319122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601320204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601322569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601325570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601444382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601447811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601456716
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1437601456737
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1437601456750
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1437601456771
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1437601456772
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1437601456797
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1437601456810
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1437601456912
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1437601456916
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1437601457045
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1437601457059
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1437601457133
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1437601457184
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1437601457222
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1437601457256
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1437601457302
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1437601457312
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1437601458693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437601463326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601472551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601490745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601497915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601551815
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1437601551825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601551924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601554076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437601561885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437601565340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437655047157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437655054745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437655080700
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437655085640
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1437655085640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437655101155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659474260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659510683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659578779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659620681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437661958216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437661963447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437661968760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437661973068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437661997088
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437661997167
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437661997195
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1437661997204
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437662018449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662029442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662033303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662053252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662121744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437662138047
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1437662140885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662148240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662166850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662183519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662187891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1437662190950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1437662201025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437662235766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662236776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662248840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662250486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662262287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662268423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662279150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437662280709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662281386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662290802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662297068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662299536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662302889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662473102
executed,command,,,"AUTOGEN:::org.eclipse.wst.jsdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.wst.jsdt.internal.ui.javaeditor.JavaSelectRulerAction",1437662511980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662564573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662565802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437662566662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662567579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662571615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662583587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662616866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662619399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662621138
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437662621255
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1437662621695
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1437662621695
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1437662621695
stopped,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1437662621700
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1437662621700
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1437662621701
stopped,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1437662621702
stopped,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1437662621702
stopped,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1437662621702
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1437662621702
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1437662621702
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.100.v201105030025,"org.eclipse.wst.xml.xpath.ui",1437662621702
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1437662621702
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1437662621702
stopped,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1437662621703
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1437662621703
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1437662621703
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1437662621703
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.400.v201008112000,"org.eclipse.wst.jsdt.support.firefox",1437662621703
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1437662621709
stopped,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1437662621709
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1437662621710
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1437662621710
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1437662621710
stopped,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1437662621710
stopped,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1437662621711
stopped,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1437662621712
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1437662621713
stopped,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1437662621713
stopped,bundle,org.eclipse.wst.server.http.ui,1.0.200.v20090113,"org.eclipse.wst.server.http.ui",1437662621713
stopped,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1437662621716
stopped,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1437662621723
stopped,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1437662621723
stopped,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1437662621725
stopped,bundle,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets",1437662621725
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1437662621725
stopped,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1437662621725
activated,perspective,org.eclipse.wst.jsdt.ui,,"org.eclipse.wst.jsdt.ui.JavaPerspective",1437662695139
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1437662695140
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1437662695140
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1437662695141
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1437662695141
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1437662695142
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1437662695143
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1437662695143
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1437662695143
